current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
hub/apps/design/usability/index.md,hub/apps/design/usability,index.md,Usability in Windows apps - Windows app development,uwp,overview,1273,legacy-frameworks/uwp/hub/apps/design/usability/,legacy-uwp,UWP content preserved in legacy section
hub/apps/design/devices/designing-for-MR.md,hub/apps/design/devices,designing-for-MR.md,Designing for Mixed Reality,uwp,guide,1835,legacy-frameworks/uwp/hub/apps/design/devices/,legacy-uwp,UWP content preserved in legacy section
hub/apps/design/devices/index.md,hub/apps/design/devices,index.md,UI considerations for Windows devices,unknown,overview,1564,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/devices/designing-for-tv.md,hub/apps/design/devices,designing-for-tv.md,Designing for Xbox and TV,uwp,guide,5115,legacy-frameworks/uwp/hub/apps/design/devices/,legacy-uwp,UWP content preserved in legacy section
hub/apps/design/in-app-help/instructional-ui.md,hub/apps/design/in-app-help,instructional-ui.md,Guidelines for designing instructional UI,unknown,guide,675,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/in-app-help/guidelines-for-app-help.md,hub/apps/design/in-app-help,guidelines-for-app-help.md,Guidelines for app help,unknown,tutorial,671,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/in-app-help/external-help.md,hub/apps/design/in-app-help,external-help.md,Guidelines for designing external help pages,unknown,tutorial,375,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/in-app-help/in-app-help.md,hub/apps/design/in-app-help,in-app-help.md,Guidelines for designing in-app help.,unknown,tutorial,613,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/controls/dialogs-and-flyouts/teaching-tip.md,hub/apps/design/controls/dialogs-and-flyouts,teaching-tip.md,Teaching tips,windows-app-sdk,guide,3279,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/design/controls/dialogs-and-flyouts/dialogs.md,hub/apps/design/controls/dialogs-and-flyouts,dialogs.md,Dialog controls,windows-app-sdk,guide,2525,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/design/controls/dialogs-and-flyouts/index.md,hub/apps/design/controls/dialogs-and-flyouts,index.md,Dialogs and flyouts,windows-app-sdk,overview,722,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/design/controls/dialogs-and-flyouts/flyouts.md,hub/apps/design/controls/dialogs-and-flyouts,flyouts.md,Flyout controls,windows-app-sdk,guide,1107,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/design/style/iconography/live-tile-icons.md,hub/apps/design/style/iconography,live-tile-icons.md,Construction guidelines for Windows 10 icons,unknown,guide,403,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/style/iconography/overview.md,hub/apps/design/style/iconography,overview.md,App icons,unknown,overview,418,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/style/iconography/app-icon-design.md,hub/apps/design/style/iconography,app-icon-design.md,Design guidelines for Windows app icons,unknown,guide,1753,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/style/iconography/visual-studio-asset-generation.md,hub/apps/design/style/iconography,visual-studio-asset-generation.md,Create icons using Visual Studio's asset generation tool,unknown,guide,427,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/style/iconography/app-icon-construction.md,hub/apps/design/style/iconography,app-icon-construction.md,Construct your Windows app's icon,unknown,guide,1025,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/shell/tiles-and-notifications/notification-mirroring.md,hub/apps/design/shell/tiles-and-notifications,notification-mirroring.md,Notification mirroring,unknown,guide,716,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/design/shell/tiles-and-notifications/secondary-tiles-desktop-pinning.md,hub/apps/design/shell/tiles-and-notifications,secondary-tiles-desktop-pinning.md,Pin secondary tiles from desktop apps,windows-app-sdk,guide,1088,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/design/shell/tiles-and-notifications/universal-dismiss.md,hub/apps/design/shell/tiles-and-notifications,universal-dismiss.md,Universal Dismiss,unknown,guide,627,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/advanced-settings/sudo/index.md,hub/advanced-settings/sudo,index.md,Sudo for Windows,unknown,overview,1033,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/configuration/check.md,hub/package-manager/configuration,check.md,How to check a WinGet Configuration,unknown,guide,571,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/configuration/index.md,hub/package-manager/configuration,index.md,WinGet Configuration,unknown,overview,1154,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/configuration/create.md,hub/package-manager/configuration,create.md,How to author a WinGet Configuration file,unknown,guide,1697,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/uninstall.md,hub/package-manager/winget,uninstall.md,uninstall Command,unknown,guide,806,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/search.md,hub/package-manager/winget,search.md,search Command,unknown,guide,714,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/settings.md,hub/package-manager/winget,settings.md,settings command,unknown,guide,1466,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/validate.md,hub/package-manager/winget,validate.md,winget validate Command,unknown,guide,250,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/hash.md,hub/package-manager/winget,hash.md,winget hash command,unknown,guide,306,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/troubleshooting.md,hub/package-manager/winget,troubleshooting.md,Debugging and troubleshooting issues with WinGet,unknown,guide,775,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/source.md,hub/package-manager/winget,source.md,The winget source command,unknown,guide,1725,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/dscv3.md,hub/package-manager/winget,dscv3.md,dscv3 Command,unknown,guide,234,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/install.md,hub/package-manager/winget,install.md,install Command,unknown,guide,1211,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/info.md,hub/package-manager/winget,info.md,info Command,unknown,guide,208,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/help.md,hub/package-manager/winget,help.md,winget help Command,unknown,guide,100,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/list.md,hub/package-manager/winget,list.md,list Command,unknown,guide,751,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/configure.md,hub/package-manager/winget,configure.md,configure Command,unknown,guide,615,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/index.md,hub/package-manager/winget,index.md,Use WinGet to install and manage applications,unknown,overview,1424,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/import.md,hub/package-manager/winget,import.md,import Command,unknown,guide,446,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/repair.md,hub/package-manager/winget,repair.md,repair Command,unknown,guide,679,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/show.md,hub/package-manager/winget,show.md,show Command,unknown,guide,754,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/features.md,hub/package-manager/winget,features.md,features Command,unknown,guide,278,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/upgrade.md,hub/package-manager/winget,upgrade.md,upgrade Command,unknown,guide,1179,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/export.md,hub/package-manager/winget,export.md,export Command,unknown,guide,543,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/pinning.md,hub/package-manager/winget,pinning.md,pin Command,unknown,guide,1878,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/download.md,hub/package-manager/winget,download.md,winget download command,unknown,guide,1010,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/winget/tab-completion.md,hub/package-manager/winget,tab-completion.md,Enabling tab completion with the winget tool,unknown,guide,625,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/package/windows-package-manager-policies.md,hub/package-manager/package,windows-package-manager-policies.md,Windows Package Manager repository policies,unknown,guide,2761,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/package/repository.md,hub/package-manager/package,repository.md,Submit your manifest to the repository,unknown,guide,3079,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/package/manifest.md,hub/package-manager/package,manifest.md,Create your package manifest,unknown,guide,1759,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/package-manager/package/index.md,hub/package-manager/package,index.md,Submit packages to Windows Package Manager,unknown,overview,238,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/dev-environment/docker/overview.md,hub/dev-environment/docker,overview.md,Get started with Docker for remote development with containers,unknown,tutorial,1112,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/rust/overview.md,hub/dev-environment/rust,overview.md,Overview of developing on Windows with Rust,unknown,overview,539,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/rust/setup.md,hub/dev-environment/rust,setup.md,Set up your dev environment on Windows for Rust,uwp,tutorial,1402,legacy-frameworks/uwp/hub/dev-environment/rust/,legacy-uwp,UWP content preserved in legacy section
hub/dev-environment/rust/rss-reader-rust-for-windows.md,hub/dev-environment/rust,rss-reader-rust-for-windows.md,RSS reader tutorial (Rust for Windows with VS Code),unknown,tutorial,1214,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/rust/rust-for-windows.md,hub/dev-environment/rust,rust-for-windows.md,"Rust for Windows, and the windows crate",unknown,tutorial,550,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/vue-beginners-tutorial.md,hub/dev-environment/javascript,vue-beginners-tutorial.md,Tutorial on Vue for beginners,unknown,tutorial,452,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nodejs-overview.md,hub/dev-environment/javascript,nodejs-overview.md,NodeJS on Windows,unknown,overview,726,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/vue-overview.md,hub/dev-environment/javascript,vue-overview.md,Vue on Windows,unknown,tutorial,464,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/react-on-wsl.md,hub/dev-environment/javascript,react-on-wsl.md,Install React on Windows Subsystem for Linux,unknown,tutorial,628,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/gatsby-on-wsl.md,hub/dev-environment/javascript,gatsby-on-wsl.md,Install Gatsby.js on Windows,unknown,guide,819,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/react-on-windows.md,hub/dev-environment/javascript,react-on-windows.md,Install React on Windows,unknown,tutorial,388,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nodejs-on-windows.md,hub/dev-environment/javascript,nodejs-on-windows.md,Set up Node.js on native Windows,unknown,tutorial,1476,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nuxtjs-on-wsl.md,hub/dev-environment/javascript,nuxtjs-on-wsl.md,Install Nuxt.js on WSL,unknown,guide,1110,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/vue-on-windows.md,hub/dev-environment/javascript,vue-on-windows.md,Install Vue.js directly on Windows,unknown,tutorial,405,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nextjs-on-wsl.md,hub/dev-environment/javascript,nextjs-on-wsl.md,Install Next.js on Windows,unknown,guide,814,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/index.md,hub/dev-environment/javascript,index.md,Install JavaScript frameworks on Windows,unknown,tutorial,328,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/react-native-for-windows.md,hub/dev-environment/javascript,react-native-for-windows.md,React Native for Desktop desktop app development,uwp,guide,657,legacy-frameworks/uwp/hub/dev-environment/javascript/,legacy-uwp,UWP content preserved in legacy section
hub/dev-environment/javascript/react-beginners-tutorial.md,hub/dev-environment/javascript,react-beginners-tutorial.md,Tutorial on React for beginners,unknown,tutorial,1609,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/react-overview.md,hub/dev-environment/javascript,react-overview.md,React on Windows,unknown,tutorial,1677,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nodejs-on-wsl.md,hub/dev-environment/javascript,nodejs-on-wsl.md,Set up Node.js on WSL 2,unknown,tutorial,2190,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/nodejs-beginners-tutorial.md,hub/dev-environment/javascript,nodejs-beginners-tutorial.md,Tutorial: Node.js on Windows for beginners,unknown,tutorial,1353,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/vue-on-wsl.md,hub/dev-environment/javascript,vue-on-wsl.md,Install Vue.js on WSL,unknown,tutorial,573,development-tools/,development-tools,Development environment and tooling content
hub/dev-environment/javascript/react-native-for-android.md,hub/dev-environment/javascript,react-native-for-android.md,React Native for Android development on Windows,unknown,guide,853,development-tools/,development-tools,Development environment and tooling content
hub/powertoys/command-palette/using-form-pages.md,hub/powertoys/command-palette,using-form-pages.md,Get user input with forms,unknown,guide,1163,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/using-markdown-content.md,hub/powertoys/command-palette,using-markdown-content.md,Display markdown content,unknown,guide,572,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/overview.md,hub/powertoys/command-palette,overview.md,PowerToys Command Palette Utility for Windows,unknown,overview,460,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/creating-an-extension.md,hub/powertoys/command-palette,creating-an-extension.md,How to Create Command Palette Extensions in C# - Step by Step Guide,unknown,tutorial,817,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/sdk-namespaces.md,hub/powertoys/command-palette,sdk-namespaces.md,Command Palette SDK Namespaces,unknown,guide,165,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/publish-extension.md,hub/powertoys/command-palette,publish-extension.md,Command Palette Extension Publishing,windows-app-sdk,guide,544,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/powertoys/command-palette/extensibility-overview.md,hub/powertoys/command-palette,extensibility-overview.md,Command Palette Extensibility,unknown,overview,473,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/samples.md,hub/powertoys/command-palette,samples.md,Command Palette Extension Samples,unknown,guide,460,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/adding-commands.md,hub/powertoys/command-palette,adding-commands.md,Adding commands to your extension,unknown,guide,1316,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/update-a-list-of-commands.md,hub/powertoys/command-palette,update-a-list-of-commands.md,Update a list of commands,unknown,guide,965,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/command-results.md,hub/powertoys/command-palette,command-results.md,Command results,unknown,guide,859,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/add-top-level-commands-to-your-extension.md,hub/powertoys/command-palette,add-top-level-commands-to-your-extension.md,Add top-level commands to your extension,unknown,guide,500,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextensionhost_showstatus.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextensionhost_showstatus.md,IExtensionHost.ShowStatus(IStatusMessage) Method,unknown,guide,131,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iitemschangedeventargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iitemschangedeventargs.md,IItemsChangedEventArgs Interface,unknown,guide,107,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iiconinfo.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iiconinfo.md,IIconInfo Interface,unknown,guide,116,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/imarkdownpage_bodies.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,imarkdownpage_bodies.md,IMarkdownPage.Bodies() Method,unknown,guide,119,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icontentpage_getcontent.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icontentpage_getcontent.md,IContentPage.GetContent() Method,unknown,guide,77,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifallbackhandler.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifallbackhandler.md,IFallbackHandler Interface,unknown,guide,121,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/igotopageargs.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,igotopageargs.md,IGoToPageArgs Interface,unknown,guide,120,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextensionhost_logmessage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextensionhost_logmessage.md,IExtensionHost.LogMessage(ILogMessage) Method,unknown,guide,121,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandprovider_fallbackcommands.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandprovider_fallbackcommands.md,ICommandProvider.FallbackCommands() Method,unknown,guide,141,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailsseparator.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailsseparator.md,IDetailsSeparator Interface,unknown,guide,76,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iformpage_forms.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iformpage_forms.md,IFormPage.Forms() Method,unknown,guide,104,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifallbackhandler_updatequery.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifallbackhandler_updatequery.md,IFallbackHandler.UpdateQuery(String) Method,unknown,guide,96,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ilistpage_loadmore.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ilistpage_loadmore.md,IListPage.LoadMore() Method,unknown,guide,72,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iform_templatejson.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iform_templatejson.md,IForm.TemplateJson() Method,unknown,guide,113,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/itag.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,itag.md,ITag Interface,unknown,guide,244,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/navigationmode.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,navigationmode.md,NavigationMMode Enum,unknown,guide,179,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandsettings.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandsettings.md,ICommandSettings Interface,unknown,guide,102,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icontentpage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icontentpage.md,IContentPage Interface,unknown,guide,136,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandprovider_initializewithhost.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandprovider_initializewithhost.md,ICommandProvider.InitializeWithHost(IExtensionHost) Method,unknown,guide,123,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/providertype.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,providertype.md,ProviderType Enum,unknown,guide,113,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iicondata.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iicondata.md,IIconData Interface,unknown,guide,115,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetails.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetails.md,IDetails Interface,unknown,guide,139,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iinvokablecommand_invoke.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iinvokablecommand_invoke.md,IInvokableCommand.Invoke(Object) Method,unknown,guide,271,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icontent.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icontent.md,IContent Interface,unknown,guide,72,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iformcontent_submitform.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iformcontent_submitform.md,IFormContent.SubmitForm(String) Method,unknown,guide,107,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ilogmessage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ilogmessage.md,ILogMessage Interface,unknown,guide,126,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifilter.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifilter.md,IFilter Interface,unknown,guide,161,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommandprovider_toplevelcommands.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommandprovider_toplevelcommands.md,ICommandProvider.TopLevelCommands() Method,unknown,guide,132,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iform_datajson.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iform_datajson.md,IForm.DataJson() Method,unknown,guide,88,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ifilters.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ifilters.md,IFilters Interface,unknown,guide,154,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextensionhost_hidestatus.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextensionhost_hidestatus.md,IExtensionHost.HideStatus(IStatusMessage) Method,unknown,guide,140,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextension_getprovider.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextension_getprovider.md,IExtension.GetProvider(ProviderType) Method,unknown,guide,125,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/imarkdowncontent.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,imarkdowncontent.md,IMarkdownContent Interface,unknown,guide,116,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ilistpage_getitems.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ilistpage_getitems.md,IListPage.GetItems() Method,unknown,guide,95,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ipage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ipage.md,IPage Interface,unknown,guide,106,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iseparatorcontextitem.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iseparatorcontextitem.md,ISeparatorContextItem Interface,unknown,guide,68,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/keychord.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,keychord.md,KeyChord Struct,unknown,guide,149,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iinvokablecommand.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iinvokablecommand.md,IInvokableCommand Interface,unknown,guide,99,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailslink.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailslink.md,IDetailsLink Interface,unknown,guide,114,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idynamiclistpage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idynamiclistpage.md,IDynamicListPage Interface,unknown,guide,136,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/ilistpage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,ilistpage.md,IListPage Interface,unknown,guide,386,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/idetailstags.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,idetailstags.md,IDetailsTags Interface,unknown,guide,119,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/istatusmessage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,istatusmessage.md,IStatusMessage Interface,unknown,guide,164,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/imarkdownpage.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,imarkdownpage.md,IMarkdownPage Interface,unknown,guide,129,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iextension_dispose.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iextension_dispose.md,IExtension.Dispose() Method,unknown,guide,89,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/iformcontent.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,iformcontent.md,IFormContent Interface,unknown,guide,159,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/icommand.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,icommand.md,ICommand Interface,unknown,guide,121,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/inotifyitemschanged.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,inotifyitemschanged.md,INotifyItemsChanged Interface,unknown,guide,95,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/powertoys/command-palette/microsoft-commandpalette-extensions/optionalcolor.md,hub/powertoys/command-palette/microsoft-commandpalette-extensions,optionalcolor.md,OptionalColor Struct,unknown,guide,146,platform-features/,platform-features,General Windows platform features (needs manual review)
